GEO_NAME,0 to 4 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,5 to 9 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,High (secondary) school diploma or equivalency certificate,"No certificate, diploma or degree","Postsecondary certificate, diploma or degree",Immigrants,Non-immigrants,Non-permanent residents,Married or living common-law,Not married and not living common-law,With children,Without children,Apartment in a building that has fewer than five storeys,Apartment in a building that has five or more storeys,Apartment or flat in a duplex,Movable dwelling,Other single-attached house,Row house,Semi-detached house,Single-detached house,"$10,000 to $19,999","$100,000 and over","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$50,000 to $59,999","$60,000 to $69,999","$70,000 to $79,999","$80,000 to $89,999","$90,000 to $99,999","Under $10,000 (including loss)"
Orillia,-0.2655751826017609,-0.26828541635540853,-0.26026387368671966,-0.2563971920220381,-0.24485969502512953,-0.24810243085112335,-0.25905928502283676,-0.26269371292385724,-0.25709329325512353,-0.2717301653509832,-0.2520898676228207,-0.2567700761286111,-0.2632690278906336,-0.269093238504633,-0.263865581823947,-0.25772008722640255,-0.23709274288003102,-0.2205442083641015,-0.26472600450991524,-0.24631000363054112,-0.25638811740422296,-0.1935549450913545,-0.29433557708139513,-0.21722273718360585,-0.2677448677871522,-0.24484227119722954,-0.2513595076011362,-0.284404340535822,-0.20572759971331409,-0.16117521048891006,-0.2060590925236826,-0.4801622169970977,-0.2303511447805981,-0.22996292522138967,-0.2605078985839311,-0.31358322863426286,-0.23959249460615484,-0.2576062071393631,-0.2393652582998305,-0.2518463312700692,-0.26429402810251373,-0.26866288090885826,-0.27502438641222543,-0.27735183348292536,-0.2748891980897384,-0.2767020459327602,-0.2430051459764786
Oshawa,0.4224964923220467,0.4094268529056298,0.3821273789039276,0.27296749446077645,0.24132393240274852,0.29323109608371756,0.33095547209964526,0.32512990382300083,0.33609266555417344,0.41574130453617686,0.32498103804317013,0.34906129381625534,0.2923566312668867,0.25671201568181207,0.26860410574097165,0.25790677098090814,0.24403768529270473,0.25534106666877265,0.41346656193063813,0.3132547411375896,0.2585968458076851,0.1452268617214165,0.45062757455138963,-0.07476263665452217,0.3123555829540292,0.27880930876195154,0.3856653930802952,0.2539575854130708,-0.07928532038842981,0.015849117083907446,0.029429570465994176,-0.569627649160625,0.04835051526558842,0.4161310348772255,0.21006964899409883,0.6043060444618258,0.29630189406018376,0.3514640162748214,0.24930742761876618,0.2714237692451895,0.30204129264582,0.3163925619759076,0.3251437529883195,0.35817819331638084,0.34215241877983316,0.393442593023516,0.27086304478587386
Ottawa - Gatineau,2.009667288918835,2.08613819017932,2.0247128633141624,1.9287168295023822,1.823034393111903,1.7881863054948979,1.84953705659484,1.8662707818602051,1.9205175547598554,2.103854861239041,1.9073737552160994,2.025231071489255,2.043007846242796,2.027208427448298,2.025894475413856,1.966031483392755,1.8157545160177648,1.7818464836963297,1.7963746588826306,1.658237259918951,2.0061526139243884,1.0371994892966476,2.528504237132916,1.1312324768907382,2.0098398723665203,1.863847193943453,1.7991867479449315,2.235469753855581,1.0678337942924219,1.2427904784604435,0.6217981762608227,0.8220568511609107,1.1462661457505656,4.1079369445001905,2.4543382086747836,2.403813533116155,1.6212210644808722,2.5017808725296704,1.4717724648464467,1.6148871363536055,1.74962855659982,1.9801544791054169,2.337873307347212,2.4964588127795433,2.6041182014299564,2.6512755597212263,1.570335667878057
Ottawa - Gatineau (Ontario part),1.4113645278682838,1.4842724124106146,1.5035326237703783,1.4714323763967923,1.3518422950950773,1.3004420258689868,1.3276333668599782,1.3150961794556357,1.3903146610750978,1.4770958808942756,1.3875153721414584,1.4589530805533792,1.4453132139830154,1.446637943249733,1.4881597612744653,1.4453420148937675,1.3776402568552135,1.3792403332357732,1.3236506556899426,1.0163123362671993,1.4833507172143887,0.8457613425428767,1.7606263369564985,0.9245785827538268,1.437802715321353,1.3490076391887487,1.330287063181844,1.6192178305020795,0.4649857705917888,1.1248023725650782,0.18650884456198433,0.5536605546703288,0.6817633790069214,3.7319424303764115,1.2535104425806456,1.707820814857992,1.1719788630423142,2.033614385373651,1.0326298588076388,1.129027154168966,1.1853148774313114,1.3515251194520939,1.6267628444267084,1.78645682699498,1.9057109089254887,1.999144048397542,1.1932704702901573
Ottawa - Gatineau (Quebec part),0.2841614993899606,0.2919443503493238,0.21752987349129657,0.16152842605689313,0.18104549122914224,0.1929309148177704,0.22130297971090668,0.2513889867475803,0.23371655606083147,0.31255792207995126,0.22505582668028237,0.2558983763157408,0.27089781789772216,0.24254095885926893,0.19998325938702202,0.185258313295342,0.11390473702660038,0.07960845879511123,0.14373514514185737,0.32708768139900274,0.22533401501230046,-0.013568023644856339,0.39827698689218405,-0.017701486780897308,0.2546397694883171,0.21356410844661328,0.18230151158132454,0.2660547292985562,0.35577200089055583,-0.05870519714876082,0.18208040731549704,-0.3807561812598452,0.18347859286373946,0.08995635239313901,0.917519340305888,0.29973205776103296,0.15255081422911138,0.1840574121683682,0.13934100939417446,0.16972483411951442,0.23808390448407407,0.30059841733743314,0.38310081828427744,0.3869596267406347,0.38272379676764456,0.33855884476796205,0.09863877547437591
Owen Sound,-0.2702751257364863,-0.2660312374124546,-0.25999270810943365,-0.25872611717154453,-0.2545417244364342,-0.2569313106759662,-0.2624332078655672,-0.2613650477513272,-0.2583529545576143,-0.2695021840833724,-0.25130305493492394,-0.25448186411982654,-0.25926823217773853,-0.2627457859695355,-0.2575475499345808,-0.2556950431097317,-0.24685271399998884,-0.23393009060447806,-0.2646509749085832,-0.25160094391486043,-0.25631119800940777,-0.1963172645642814,-0.2931924376982661,-0.2195360270433474,-0.2643608299500135,-0.2532921583796045,-0.2489272091351333,-0.2765997315774443,-0.2055777865861519,-0.16429569649186113,-0.23810013848356118,-0.48513251878396035,-0.2303511447805981,-0.25319728616546155,-0.2557577887496979,-0.30118418627026095,-0.2382272608870888,-0.25188616371886924,-0.24448698188837312,-0.2562475216619068,-0.2660399912850901,-0.2721353524251186,-0.2741720766284614,-0.2751932259761063,-0.27711839468247523,-0.27360603962090846,-0.23999277938417857
Parksville,-0.2922081936985385,-0.2841972677174365,-0.2765338083238825,-0.27665884082274417,-0.27296881267085266,-0.2759236684387095,-0.27666694485833615,-0.27420881108578476,-0.26739961300277537,-0.28676903890735617,-0.26209362894036514,-0.2627630123420945,-0.25308518425780974,-0.23159898399498755,-0.1948937336983659,-0.17823710564707237,-0.18250920069063725,-0.1961750381316211,-0.26682683334721313,-0.27595201847642636,-0.2484894570491403,-0.18603767321301792,-0.30577996113294853,-0.2195360270433474,-0.2574055840413812,-0.2620337678575615,-0.26120735017080626,-0.24171312953349602,-0.22707597033392546,-0.17551257861057706,-0.24174708680419776,-0.16206290263788956,-0.23879664963048255,-0.2333140349729385,-0.2294738476669412,-0.2870873497236364,-0.24176080698349503,-0.25192429734167254,-0.24135369216361763,-0.2539683337804195,-0.2636507785089329,-0.2698950482210797,-0.2737459217365793,-0.2717754307569762,-0.27288292115627516,-0.27416894985942697,-0.2440438930772717
Pembroke,-0.27748170520973203,-0.2775673296499248,-0.27138166235544764,-0.26664446267986647,-0.25943479306365264,-0.2653495449275605,-0.27023540443938127,-0.2724372575224113,-0.26739961300277537,-0.2814775833967805,-0.2637796561287153,-0.2689738735087955,-0.2809695180143512,-0.2891689023365691,-0.2884357058381489,-0.2820206166264525,-0.26998746035840737,-0.26121669670986103,-0.2804447059889833,-0.27002361550724935,-0.26866156833941834,-0.20149982060327112,-0.31228806148462646,-0.22242763936802434,-0.28015799772957667,-0.26500128776089554,-0.25871572735197407,-0.30095011152758266,-0.2195853139758162,-0.1766933030441261,-0.24044460526111328,-0.6441821759635644,-0.23879664963048255,-0.2717400934573651,-0.24594089509228276,-0.32171206138742586,-0.2548509891133636,-0.2619915737617417,-0.26232263109082743,-0.27565991499733317,-0.28644019268150905,-0.2853531472289483,-0.2858203103399039,-0.28454719183898886,-0.2822455468457701,-0.2814867829601675,-0.2516267469130614
Penticton,-0.2640085348901857,-0.2556885340271365,-0.24941725059527775,-0.2517393417230252,-0.24662952835837879,-0.2439959751186383,-0.24419293749705584,-0.2438709563130142,-0.23842740304548735,-0.2626789914513143,-0.2315203359249484,-0.22843983221032596,-0.2167143141405817,-0.2168374664715051,-0.21191731962249152,-0.1984875468137807,-0.18359364192618813,-0.16974650140062122,-0.2289368846745193,-0.2363018394782745,-0.2325431050115206,-0.18228331331018544,-0.2666664079215669,-0.2087406743645535,-0.238583745274641,-0.22893837639325948,-0.24139301632580737,-0.22750874122924863,-0.1690233835585787,-0.15628363783563545,-0.2039751220547474,0.5636011582440541,-0.05299554293302486,-0.19756886428975093,-0.23770737137961198,-0.28796197096922993,-0.21742752363778836,-0.23766232241324123,-0.21176820649333022,-0.22457466937779005,-0.23452076119963197,-0.24189124567059309,-0.24632995702550117,-0.2534272669490143,-0.25103679454745365,-0.2570001875846127,-0.22025658446910945
Petawawa,-0.2702751257364863,-0.2810148974450309,-0.2788387157308139,-0.26396619875793403,-0.24808703816223107,-0.252722193550169,-0.26696691668548617,-0.2749838657697607,-0.2754156394731713,-0.2734011513016913,-0.27535704282205326,-0.2902215564475093,-0.3093387967057891,-0.3213490105377609,-0.3202013661707957,-0.32100271587236606,-0.309388825250089,-0.31184278979846464,-0.29297464941143847,-0.29443843633730105,-0.276468886913158,-0.2009011755162591,-0.32770745293660586,-0.2204998978182397,-0.2878469509568806,-0.27949686803446977,-0.25847842994065673,-0.31975921911727284,-0.2375628892352784,-0.1766933030441261,-0.25086445760578924,-0.6441821759635644,-0.25568765933025145,-0.24805891787975337,-0.2544910927939024,-0.34728187074389444,-0.27781903874000424,-0.2640889230159228,-0.2850992371669347,-0.2979016450132266,-0.3051863236944346,-0.2993550485041916,-0.28141670979045613,-0.2676380997022397,-0.26842452797080135,-0.278672231767575,-0.261494844370596
Peterborough,-0.13523009299870808,-0.13528885872112534,-0.12996881380077369,-0.11002424637555815,-0.12284530287406463,-0.13281368616160574,-0.13622740652968243,-0.14986789535650966,-0.1413189680898341,-0.12941786188234283,-0.13024630281138047,-0.10923488280031089,-0.08529423678366439,-0.06508906633010546,-0.04817499315641733,-0.043571671888462025,-0.04514664418752713,-0.019755974758453185,-0.08829389697755977,-0.11441897413347317,-0.12038501244665235,-0.16390490913891656,-0.07498271772324483,-0.16208932885976562,-0.11290267630993633,-0.1089097408455234,-0.1291513407726999,-0.08437221293260187,-0.14542781603053456,-0.13300649900281142,-0.11019645095266374,-0.47519191521023507,-0.11211407688221595,-0.14283407168111997,-0.22789047772219684,-0.016572143292425526,-0.07648721911067549,-0.1408410541156821,-0.09017246294416521,-0.0931676991072114,-0.0964058841779306,-0.11352181477916254,-0.12615427751476485,-0.129487219265821,-0.14136032218479858,-0.14160358868831982,-0.12105623634336726
Port Alberni,-0.2828083074290876,-0.2746501569002197,-0.2698902516803744,-0.27141875923635467,-0.26422375384773883,-0.265760190500809,-0.27012996935054595,-0.2688941503956644,-0.26384965842302865,-0.27883185564149265,-0.25872157456366474,-0.2652691493040966,-0.27090691061525146,-0.27248838753503396,-0.27176312168565475,-0.26708591626600514,-0.2663726562399045,-0.271685143077335,-0.2765431667197158,-0.2535770782379195,-0.26601265668047097,-0.1964284415090122,-0.3100927142602081,-0.22030712366326125,-0.2757033461519273,-0.26222489625811524,-0.26008018746704886,-0.289633428537935,-0.22745050315183094,-0.174331854177028,-0.2305457455336711,-0.15709260085102691,-0.247242154480367,-0.26258039346979833,-0.2639913124623687,-0.3088499842463451,-0.24890820704213495,-0.26515666445441494,-0.2544291512073088,-0.26434256827546515,-0.2788130903576227,-0.2840089647065249,-0.28624646523178593,-0.2859862635102015,-0.28068510923085427,-0.2837384239142415,-0.24425164249743034
Port Hope,-0.29267818801201106,-0.2888382243646946,-0.2819571198696035,-0.278405534684874,-0.27088665580820653,-0.27376777917915485,-0.2801463027899019,-0.2804092485575919,-0.2761027274563481,-0.2938707291978656,-0.2709733721323428,-0.27801775906732495,-0.29127459788089916,-0.2965496610983104,-0.29036621558212194,-0.28860201000563274,-0.2855311180679699,-0.2806090645709194,-0.29229938299944985,-0.28851003336812403,-0.2742286095391662,-0.19902827160117867,-0.33024054588785773,-0.22377705845287357,-0.2874800972975448,-0.2769719612692601,-0.2647074869877372,-0.30961322747138187,-0.2355404120185889,-0.1691029316855965,-0.24851999082823714,-0.6441821759635644,-0.25568765933025145,-0.2666017251716569,-0.26620803038501084,-0.34187979834464055,-0.26858363416985154,-0.26035182798120016,-0.27455451213169985,-0.2877631885748865,-0.29544568699164,-0.29577056177772926,-0.29690033752883704,-0.2919224341539539,-0.28915605628325447,-0.28655297510683403,-0.2580669789379787
Portage la Prairie,-0.2901715516734908,-0.2881752305579434,-0.2819571198696035,-0.27700817959517016,-0.27359345972964655,-0.2758210070453974,-0.283414790543797,-0.2840630777820497,-0.28045428468313444,-0.289414766662644,-0.2779422845108569,-0.29087533130716203,-0.30436811112310125,-0.3154444035283679,-0.3151118404821396,-0.3103712342598442,-0.2996288541301312,-0.2945097884359258,-0.30449169321591074,-0.285960182628693,-0.2827185877418905,-0.19971243741490668,-0.33993125020392906,-0.21568054394377814,-0.2993616637744011,-0.2800903720151366,-0.27200438238574576,-0.3276418741652343,-0.23516587920068346,-0.172392092607626,-0.25112495391440615,-0.569627649160625,-0.2725786690300203,-0.27017624223997566,-0.2744415540976816,-0.3553592551884932,-0.2781402702033139,-0.2748044710236479,-0.279314702290463,-0.29310749119354634,-0.3032565749136923,-0.3034996112816636,-0.30528138373585056,-0.3043344273181634,-0.29718116401710726,-0.29668535940016705,-0.2623258420512305
Powell River,-0.29455816526590123,-0.28830782931929366,-0.2812792059263884,-0.2810837986068064,-0.27567561659229267,-0.27777157351832776,-0.28004086770106656,-0.27941274967819435,-0.2757591834647597,-0.2923389920763832,-0.2704113630695594,-0.278998421356804,-0.2849703137272463,-0.28724990505851644,-0.2851011890076501,-0.2837925302285395,-0.2761326273598623,-0.2764903315738804,-0.2938374898267572,-0.283410331889262,-0.2721950530387402,-0.1965567225990862,-0.3303964285310117,-0.2204998978182397,-0.28671644274137636,-0.27569441880240103,-0.2680296507461801,-0.3041500012005175,-0.23284377572966958,-0.17635595320596922,-0.23653716063185978,-0.31117195624376837,-0.2303511447805981,-0.28089979344493193,-0.26715805235185747,-0.332876344345884,-0.2645682408784808,-0.2698471000592199,-0.2673840991077402,-0.2788036224200743,-0.29204565342557015,-0.2956585465675273,-0.30016752503326605,-0.30037698022232845,-0.2947290477650967,-0.29274498773053753,-0.25360036640456834
Prince Albert,-0.22045572850839645,-0.2206824610306751,-0.21918228872788342,-0.2248402562462258,-0.22310115581047718,-0.23034200980812553,-0.23702335145625372,-0.239109906111448,-0.23922900569252692,-0.22730978882799271,-0.2386016501160192,-0.2488158153361695,-0.26048059451497946,-0.27071700543221605,-0.2714121199140233,-0.2716422655285145,-0.25010603770664147,-0.25847087471183505,-0.24217960930962915,-0.22756860069572335,-0.24964324797136783,-0.188261212107634,-0.2679654299478499,-0.20449964295502734,-0.2583414352131563,-0.22737917102032124,-0.23551990539570292,-0.28143858913163844,-0.19995979431756994,-0.1661511206017239,-0.2370581532490936,-0.3906967848335704,-0.25568765933025145,-0.26369743005364793,-0.25259104886020917,-0.2755114802966637,-0.23991372606946448,-0.23945460268499597,-0.2388832137267912,-0.24823106773391693,-0.25657503297954437,-0.25667725341725,-0.2632341010701556,-0.25954332155166826,-0.2523743125030958,-0.24208306626387238,-0.22202245454045774
Prince George,-0.1751796096438745,-0.16313459860467416,-0.16210193470917036,-0.15986324457499604,-0.1549105185588155,-0.1641254111218042,-0.16817423844678608,-0.17677336510024416,-0.1676573407782778,-0.17133175947927115,-0.16362964114071418,-0.17145245694392935,-0.17694882947907906,-0.18834773765118396,-0.196122239899076,-0.1989938078429484,-0.20998171199125928,-0.23873527910102346,-0.14520384958793256,-0.1545153770110255,-0.18640589050894707,-0.17188399294151957,-0.16777186106064076,-0.15765552329526097,-0.1777758795373841,-0.1700104726856968,-0.17435649762865546,-0.17779338216438276,-0.17606460053520143,-0.1669944951971161,-0.12270027376627489,2.188889842548133,-0.21346013508082923,-0.20293063989222906,-0.20097318866154235,-0.16026726911257996,-0.1800843660280405,-0.15029819257089858,-0.18519549940453847,-0.1804841727738459,-0.1831526865122527,-0.17748249980447392,-0.17587234823433662,-0.1622260997859098,-0.15807929663032527,-0.14526250523869008,-0.16219062153477448
Prince Rupert,-0.2912682050715934,-0.2871144404671416,-0.28290619939010464,-0.27654239456526886,-0.2700537930631481,-0.27345979499921846,-0.2835202256326323,-0.2825129684140979,-0.2771333594311133,-0.29317448505173727,-0.27423302469648647,-0.2900036314942917,-0.3023070951497917,-0.3148539428274286,-0.3170423502261126,-0.31543384455152124,-0.30758142319083753,-0.3085821261758088,-0.30156553876396014,-0.2810517199552884,-0.28291569369110436,-0.19878881356637385,-0.34003517196603167,-0.21298170577407968,-0.2969284507277859,-0.2805531039322667,-0.26933478650842557,-0.32803210461315324,-0.23351793480189942,-0.1756812535296555,-0.22012589318899514,-0.5497464420131745,-0.25568765933025145,-0.2717400934573651,-0.26874142229660186,-0.36287070823888434,-0.2776584230083494,-0.25840701321823223,-0.2816044140123997,-0.2969585327864042,-0.30702417967609397,-0.30820425011014535,-0.3075542098258881,-0.3041545433592618,-0.29406028878727564,-0.28993043653794504,-0.25744373067750287
Quesnel,-0.2824949778867725,-0.2714677866278141,-0.2707037484122325,-0.27130231297887936,-0.2650566165927973,-0.26884003230017284,-0.27213323603841716,-0.27144075864301376,-0.264193202414617,-0.2809205880798778,-0.2590587800013348,-0.269191798462013,-0.27842355710614525,-0.285035677429994,-0.28527668989346583,-0.2901207930931358,-0.28372371600871843,-0.29142073868814655,-0.2788690843610099,-0.25599943644037887,-0.2723488918283705,-0.19892564672911947,-0.3146522815724615,-0.2204998978182397,-0.2788552928984658,-0.2691558156255633,-0.25984289005573147,-0.29696976095881,-0.23112092476730445,-0.1766933030441261,-0.24252857573004846,0.5089278385885652,-0.21346013508082923,-0.27218690809090496,-0.27000811825239734,-0.3224837860158907,-0.2566177621615668,-0.25684353468329724,-0.2615393086596386,-0.2755027296261961,-0.2893807622521641,-0.2959945921981332,-0.2961900793757003,-0.2874253351814142,-0.2822455468457701,-0.27951659712535276,-0.24342064481679584
Québec,0.9620499641885297,0.9221862630469789,0.7818254398235621,0.7650693785514879,0.8491055206091622,0.8128004076363877,0.8700450813146651,0.9879123807200987,0.8359491733152895,0.9783065746079059,0.7943710072798623,0.9565271009102535,1.1268256279898219,1.2796851800591462,1.356007594255222,1.4691362832646497,1.2417236219995047,1.1508222657749887,0.702368041859762,0.7717816503557674,1.134290503543152,0.027327987870735905,1.5707612775949726,0.36919624226087666,1.2033383061495142,0.9093419021886733,0.7295686664319675,1.4092738495217196,1.9300832476743783,0.27653620451962874,0.9367382133786537,2.1491274282532324,1.9570346113394719,0.13352077916327384,1.1480580042606698,1.217209744388607,0.784091871095901,0.6234711477307052,0.8372210400118301,1.0281927385845446,1.3046836234400874,1.4279194928098213,1.357148849496002,1.2676714895228038,1.2369519311044213,1.0821632698509027,0.46832886864664447
Red Deer,-0.14478664403931651,-0.1346258649143742,-0.13634120486699583,-0.15427382421618058,-0.15532694993134472,-0.14071861344663944,-0.1340132696641406,-0.1334810248953051,-0.1471592159468368,-0.13735504514820635,-0.1592459704510037,-0.16872839502870965,-0.1667649858462552,-0.18067174853897308,-0.20226477090262648,-0.21013155048463797,-0.1947995346935471,-0.20475573187545223,-0.13631284183008263,-0.14954316806913506,-0.1712864219655904,-0.1342377690411354,-0.16002968978399398,-0.1919693228814273,-0.1708805281037454,-0.14991181245904772,-0.15501675860629127,-0.18029085703106362,-0.11980977128580089,-0.16674148281849843,-0.1761020170327392,0.3896405957038621,-0.2303511447805981,-0.10351438392961367,-0.0758869630267363,-0.17487858874484774,-0.1844209907827209,-0.15304381341273562,-0.14753576713584265,-0.15635621830430782,-0.16027137954059356,-0.16504881147205788,-0.16834361181108717,-0.16978122605977644,-0.1696711189125571,-0.15708362024757863,-0.1650991134169952
Regina,0.15209309730417514,0.11558799775351455,0.08696364802806456,0.07652265809990796,0.05403392260772655,0.09437597723812932,0.11512984525373379,0.09659949414782376,0.05232532850215841,0.1428135992538528,0.02003492057689958,0.030563974688765292,0.03715435927766999,0.03765109563333244,-0.0023692619585123278,-0.017246098371741205,0.004737652647812861,0.0458005254444166,0.13765774743395992,0.02569532399825973,0.03250189967284785,0.0002863340831360148,0.1311590876276072,0.01294960386067821,0.05491415581276903,0.04820786379913713,0.061517129220792395,0.06719329303909279,0.0324752724745603,-0.10256067610915391,-0.13754856335743815,-0.15709260085102691,-0.2050146302309448,-0.008789681619166628,-0.11135444978901042,0.2776607333869383,-0.013686468033637158,0.07892301409969137,0.003163417510570447,0.03509556374062613,0.06569301340442552,0.0902338525781779,0.11092989400227883,0.1268474221689402,0.12881830485491264,0.14125880616722725,0.018759123423385607
Rimouski,-0.24050881921655842,-0.23553352230190114,-0.23585897173097536,-0.22868298274291143,-0.2260161754181818,-0.23208725349443168,-0.23438747423537057,-0.225823254386147,-0.22949525926418904,-0.23775345101991838,-0.23062112142449495,-0.22615162020154142,-0.2146532981672721,-0.2029616399994316,-0.2047217833040467,-0.20861276739713486,-0.21829576146381596,-0.22329003036212744,-0.2601867136293252,-0.23209458575821335,-0.20679433759714277,-0.20008872861245708,-0.23760728519361576,-0.20565628788489812,-0.21759073178938265,-0.2218062692357549,-0.22650260376564355,-0.22672828033341086,-0.1368135612187089,-0.16842823200928278,-0.19095030662390244,-0.4304591991284714,-0.0614410477829093,-0.2572186178673202,-0.13890508682756264,-0.25930526309890195,-0.20963766065252915,-0.24166635280758691,-0.21285280678266866,-0.21718695693434842,-0.214120559803213,-0.22038432531181937,-0.23255094885464841,-0.23885666627798577,-0.23387198078337956,-0.24095724578683536,-0.22648906707386812
Rivière-du-Loup,-0.27231176776153404,-0.26377705846950067,-0.2616197015731499,-0.2626852899257055,-0.25766495973040343,-0.25980582968870575,-0.26390929910926175,-0.2579326627222911,-0.25652071993580955,-0.2701984282295008,-0.2598455926892315,-0.26428848701461755,-0.26920960334311417,-0.2667313957008758,-0.26807760308352446,-0.2612639144305765,-0.2627578521214016,-0.253494072340413,-0.2925244718034461,-0.25893176479072455,-0.24945094948432991,-0.20302208953881595,-0.29736229840263456,-0.20951177098446735,-0.2615233291971915,-0.2586135754266002,-0.2517154537181122,-0.28331169528164907,-0.18243165843959427,-0.17593426590827313,-0.21778142641144305,-0.5099840277182734,-0.08677756233256262,-0.2773252763766132,-0.23137389160063446,-0.31985992227911025,-0.2497915935662365,-0.2635169186738734,-0.2526817396300413,-0.26237775113625195,-0.263375100111684,-0.26485436376199206,-0.2721833537996785,-0.2805897447431539,-0.2760037963861068,-0.27951659712535276,-0.2514189974929028
Rouyn-Noranda,-0.24191880215697606,-0.2448154355964174,-0.2457565153019161,-0.24254008738247476,-0.23163799894732642,-0.23680967758678947,-0.24240054098685532,-0.2436495121175925,-0.2424354162806853,-0.2433234041889454,-0.2384892483034625,-0.24118844197355427,-0.24714460880532915,-0.25625071825920326,-0.26175957119415827,-0.26101078391599264,-0.26022748923844957,-0.2510914780921403,-0.2780062439456911,-0.22093898877320278,-0.23326903180008873,-0.20183335143746353,-0.2653933663358095,-0.20796957774463964,-0.23911530874020925,-0.24302152169721777,-0.2350453105730682,-0.26099051366068887,-0.16235669939986147,-0.1757655909891947,-0.16568216468806324,-0.4205185955547462,-0.04455003808314042,-0.28067638612816204,-0.21269012625265077,-0.29032859316318876,-0.235175561985647,-0.22683237353710622,-0.23864219144027154,-0.25271085081132305,-0.2506020010391514,-0.2516365689581624,-0.25371664181812326,-0.2552261065380302,-0.24434920476924296,-0.24743071352979815,-0.23614941511124407
Saguenay,-0.07695079812811235,-0.08569692197613839,-0.09227679855801305,-0.11153804772273733,-0.10171141071820612,-0.10345252767433767,-0.09299902010719895,-0.07225170486120969,-0.0984904838051474,-0.0766425556058118,-0.105180698611241,-0.046581458750257265,0.01715038071319457,0.03632255905621902,0.0229028655989525,0.03287374351586189,0.02064279076922561,-0.018211449884563583,-0.13064810692951156,-0.03377994449896811,-0.022077218410690477,-0.1966165871077874,0.0309785089606609,-0.16073990977491637,-0.013245756729952794,-0.07950614532875903,-0.09907389388822554,0.03449198150349028,0.020640035428747677,-0.15898243654089042,0.23261669118717546,-0.20679561871965318,0.12436005891454838,-0.21142011792948612,0.08118333549190625,-0.0004688227117923943,-0.034325589551282745,-0.12783748873975942,-0.04853586294789514,-0.04797690490530786,-0.008096904259198045,-0.0004984676853986613,-0.03438892412949809,-0.07588179951314812,-0.079388656906713,-0.12190173034017228,-0.10028129432750502
Saint John,-0.1302168203216676,-0.11195147672348443,-0.10936022992703406,-0.12586093739220197,-0.13117393032464927,-0.13538022099440888,-0.13475131528598788,-0.11886570799747401,-0.09929208645218698,-0.12287316690873608,-0.09956060798340705,-0.08046878897559062,-0.08396063821269938,-0.0767506651736566,-0.07906314905998545,-0.09419777480523282,-0.10949015749687872,-0.13868439004795258,-0.07126217747518056,-0.11830749651110543,-0.12129362279790654,-0.1688651112884447,-0.0627459302356588,-0.15437836266062713,-0.1110758948226314,-0.1101168675858627,-0.12007471478981119,-0.08530876600760719,-0.07831153506187562,-0.14034385798272336,-0.05210577413109524,1.1003937512252178,-0.0614410477829093,-0.18170694479908645,-0.20287323259523563,-0.055724306109875416,-0.10395250922365133,-0.1493448520008163,-0.09264294138099166,-0.08617295009161241,-0.07830300275858584,-0.11072143452411388,-0.12345529653284523,-0.13254524656714797,-0.12776222296910353,-0.1441366847616531,-0.10391690918028092
Saint-Georges,-0.26604517691523344,-0.25263876251608114,-0.2524000719454243,-0.2569794233094147,-0.25527047933836033,-0.25754727903583896,-0.25579079726894166,-0.24553178777867682,-0.2501078987594928,-0.2565520429653846,-0.24793100055822356,-0.2528474269706947,-0.26048059451497946,-0.2643695528971186,-0.2626370756232369,-0.25392312950764473,-0.2623963717095513,-0.26447736033251684,-0.2805572503909814,-0.23260455590609955,-0.2476481511683494,-0.20236357994310275,-0.28435908791954156,-0.2025719014052427,-0.257547833419491,-0.24933881830499335,-0.24602031584649575,-0.2790972064441251,-0.18917324916189263,-0.17138004309315538,-0.21673944117697547,-0.6044197616686634,-0.07833205748267819,-0.2753146105256839,-0.17278920364509237,-0.3023674973672404,-0.23597864064392118,-0.26283051346341413,-0.24087164759057833,-0.25750500463100323,-0.2532668922125575,-0.2555571013152305,-0.26465461737642904,-0.26925705533235395,-0.26753284933370663,-0.2781093215290565,-0.24788725735020622
Saint-Hyacinthe,-0.22875896137974477,-0.22174325112147694,-0.22433443469631834,-0.2215797610369168,-0.2178957636538618,-0.22623555407564047,-0.22858854434942766,-0.21464032251735202,-0.22159374745765595,-0.22953777009560353,-0.21724530573025014,-0.21874217179214375,-0.2187753301138913,-0.21152332016305142,-0.20647679216220396,-0.184059107482501,-0.18359364192618813,-0.16082257990703686,-0.24064150248232177,-0.16853955607789592,-0.21617850376459338,-0.18621726673912153,-0.23472345629526747,-0.17172803660868874,-0.21814475568307348,-0.20483607914448512,-0.22335841306568863,-0.22813310994591884,-0.053966901898020524,-0.17424751671748878,-0.13285962980233396,-0.5547167438000371,0.0652415249653573,-0.25677180323378035,-0.18418946724725194,-0.29233507719719737,-0.1990370223633104,-0.24700506000004782,-0.19236591242849813,-0.20744146392385096,-0.20346099510958868,-0.21007892597324032,-0.22488016080077164,-0.24137504170260798,-0.24055957056159025,-0.25305981591498317,-0.22295732693117154
