,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
313117,2021,2021S0503830,Census metropolitan area,Red Deer,    85 years and over,1720,615,1110,2,Total - Age groups of the population - 100% data,65 years and over,85 years and over,0,0,0,0,0,0
313118,2021,2021S0503830,Census metropolitan area,Red Deer,      85 to 89 years,1115,435,680,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,0,0,0,0,0
313119,2021,2021S0503830,Census metropolitan area,Red Deer,      90 to 94 years,480,155,325,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,0,0,0,0,0
313120,2021,2021S0503830,Census metropolitan area,Red Deer,      95 to 99 years,110,20,90,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,0,0,0,0,0
313121,2021,2021S0503830,Census metropolitan area,Red Deer,      100 years and over,15,5,10,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,0,0,0,0,0
313129,2021,2021S0503830,Census metropolitan area,Red Deer,Total - Occupied private dwellings by structural type of dwelling - 100% data,40515,0,0,0,Total - Occupied private dwellings by structural type of dwelling - 100% data,0,0,0,0,0,0,0,0
313130,2021,2021S0503830,Census metropolitan area,Red Deer,  Single-detached house,21515,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,0,0,0,0,0,0,0
313131,2021,2021S0503830,Census metropolitan area,Red Deer,  Semi-detached house,3275,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,0,0,0,0,0,0,0
313132,2021,2021S0503830,Census metropolitan area,Red Deer,  Row house,4075,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,0,0,0,0,0,0
313133,2021,2021S0503830,Census metropolitan area,Red Deer,  Apartment or flat in a duplex,1480,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,0,0,0,0,0,0
313134,2021,2021S0503830,Census metropolitan area,Red Deer,  Apartment in a building that has fewer than five storeys,8495,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,0,0,0,0,0,0
313135,2021,2021S0503830,Census metropolitan area,Red Deer,  Apartment in a building that has five or more storeys,590,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,0,0,0,0,0,0
313136,2021,2021S0503830,Census metropolitan area,Red Deer,  Other single-attached house,30,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,0,0,0,0,0,0
313137,2021,2021S0503830,Census metropolitan area,Red Deer,  Movable dwelling,1045,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,0,0,0,0,0,0,0
313146,2021,2021S0503830,Census metropolitan area,Red Deer,Total - Marital status for the total population aged 15 years and over - 100% data,82475,40330,42145,0,Total - Marital status for the total population aged 15 years and over - 100% data,0,0,0,0,0,0,0,0
313147,2021,2021S0503830,Census metropolitan area,Red Deer,  Married or living common-law,44865,22375,22485,1,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,0,0,0,0,0,0,0
313148,2021,2021S0503830,Census metropolitan area,Red Deer,    Married,36755,18345,18410,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,0,0,0,0,0,0
313149,2021,2021S0503830,Census metropolitan area,Red Deer,    Living common-law,8110,4035,4075,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,0,0,0,0,0,0
313150,2021,2021S0503830,Census metropolitan area,Red Deer,      Living common law - Never married,5860,2955,2910,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,0,0,0,0,0
313151,2021,2021S0503830,Census metropolitan area,Red Deer,      Living common law - Separated,415,220,190,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,0,0,0,0,0
313152,2021,2021S0503830,Census metropolitan area,Red Deer,      Living common law - Divorced,1670,790,880,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,0,0,0,0,0
313153,2021,2021S0503830,Census metropolitan area,Red Deer,      Living common law - Widowed,160,70,95,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,0,0,0,0,0
313154,2021,2021S0503830,Census metropolitan area,Red Deer,  Not married and not living common-law,37615,17955,19660,1,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,0,0,0,0,0,0,0
313155,2021,2021S0503830,Census metropolitan area,Red Deer,    Not married and not living common law - Never married,24900,13660,11235,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,0,0,0,0,0,0
313156,2021,2021S0503830,Census metropolitan area,Red Deer,    Not married and not living common law - Separated,2500,1020,1480,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,0,0,0,0,0,0
313157,2021,2021S0503830,Census metropolitan area,Red Deer,    Not married and not living common law - Divorced,6405,2490,3915,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,0,0,0,0,0,0
313158,2021,2021S0503830,Census metropolitan area,Red Deer,    Not married and not living common law - Widowed,3810,785,3030,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,0,0,0,0,0,0
313166,2021,2021S0503830,Census metropolitan area,Red Deer,Total number of census families in private households - 100% data,27070,0,0,0,Total number of census families in private households - 100% data,0,0,0,0,0,0,0,0
313167,2021,2021S0503830,Census metropolitan area,Red Deer,  Total couple families,21955,0,0,1,Total number of census families in private households - 100% data,Total couple families,0,0,0,0,0,0,0
313168,2021,2021S0503830,Census metropolitan area,Red Deer,    Married couples,17905,0,0,2,Total number of census families in private households - 100% data,Total couple families,Married couples,0,0,0,0,0,0
313169,2021,2021S0503830,Census metropolitan area,Red Deer,      With children,9435,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,0,0,0,0,0
313170,2021,2021S0503830,Census metropolitan area,Red Deer,      Without children,8475,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,0,0,0,0,0
313171,2021,2021S0503830,Census metropolitan area,Red Deer,    Common-law couples,4050,0,0,2,Total number of census families in private households - 100% data,Total couple families,Common-law couples,0,0,0,0,0,0
313172,2021,2021S0503830,Census metropolitan area,Red Deer,      With children,1645,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,0,0,0,0,0
313173,2021,2021S0503830,Census metropolitan area,Red Deer,      Without children,2415,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,0,0,0,0,0
313174,2021,2021S0503830,Census metropolitan area,Red Deer,  Total one-parent families,5110,0,0,1,Total number of census families in private households - 100% data,Total one-parent families,0,0,0,0,0,0,0
313175,2021,2021S0503830,Census metropolitan area,Red Deer,    in which the parent is a woman+,4005,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,0,0,0,0,0,0
313176,2021,2021S0503830,Census metropolitan area,Red Deer,    in which the parent is a man+,1105,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,0,0,0,0,0,0
313243,2021,2021S0503830,Census metropolitan area,Red Deer,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,79715,38850,40870,0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,0,0,0,0,0,0,0,0
313244,2021,2021S0503830,Census metropolitan area,Red Deer,  Without total income,3660,1820,1840,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,0,0,0,0,0,0,0
313245,2021,2021S0503830,Census metropolitan area,Red Deer,  With total income,76050,37030,39025,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,0,0,0,0,0,0,0
313246,2021,2021S0503830,Census metropolitan area,Red Deer,"    Under $10,000 (including loss)",5455,2185,3265,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",0,0,0,0,0,0
313247,2021,2021S0503830,Census metropolitan area,Red Deer,"    $10,000 to $19,999",6985,2710,4280,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",0,0,0,0,0,0
313248,2021,2021S0503830,Census metropolitan area,Red Deer,"    $20,000 to $29,999",12640,5365,7275,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",0,0,0,0,0,0
313249,2021,2021S0503830,Census metropolitan area,Red Deer,"    $30,000 to $39,999",10165,4205,5965,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",0,0,0,0,0,0
313250,2021,2021S0503830,Census metropolitan area,Red Deer,"    $40,000 to $49,999",9030,3990,5040,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",0,0,0,0,0,0
313251,2021,2021S0503830,Census metropolitan area,Red Deer,"    $50,000 to $59,999",7270,3475,3795,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",0,0,0,0,0,0
313252,2021,2021S0503830,Census metropolitan area,Red Deer,"    $60,000 to $69,999",5615,2890,2725,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",0,0,0,0,0,0
313253,2021,2021S0503830,Census metropolitan area,Red Deer,"    $70,000 to $79,999",4260,2380,1875,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",0,0,0,0,0,0
313254,2021,2021S0503830,Census metropolitan area,Red Deer,"    $80,000 to $89,999",3275,1955,1320,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",0,0,0,0,0,0
313255,2021,2021S0503830,Census metropolitan area,Red Deer,"    $90,000 to $99,999",2775,1705,1065,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",0,0,0,0,0,0
313256,2021,2021S0503830,Census metropolitan area,Red Deer,"    $100,000 and over",8585,6165,2415,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",0,0,0,0,0,0
313257,2021,2021S0503830,Census metropolitan area,Red Deer,"      $100,000 to $149,999",5720,3845,1875,3,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",0,0,0,0,0
313258,2021,2021S0503830,Census metropolitan area,Red Deer,"      $150,000 and over",2865,2320,545,3,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",0,0,0,0,0
314615,2021,2021S0503830,Census metropolitan area,Red Deer,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,98045,48295,49750,0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,0,0,0,0,0,0,0,0
314616,2021,2021S0503830,Census metropolitan area,Red Deer,  Non-immigrants,80665,39980,40690,1,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,0,0,0,0,0,0,0
314617,2021,2021S0503830,Census metropolitan area,Red Deer,  Immigrants,16540,7920,8615,1,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,0,0,0,0,0,0,0
314618,2021,2021S0503830,Census metropolitan area,Red Deer,    Before 1980,1770,795,980,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,0,0,0,0,0,0
314619,2021,2021S0503830,Census metropolitan area,Red Deer,    1980 to 1990,1170,590,585,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,0,0,0,0,0,0
314620,2021,2021S0503830,Census metropolitan area,Red Deer,    1991 to 2000,1390,705,685,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,0,0,0,0,0,0
314621,2021,2021S0503830,Census metropolitan area,Red Deer,    2001 to 2010,3870,1840,2030,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,0,0,0,0,0,0
314622,2021,2021S0503830,Census metropolitan area,Red Deer,    2011 to 2021,8325,3995,4340,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,0,0,0,0,0,0
314623,2021,2021S0503830,Census metropolitan area,Red Deer,      2011 to 2015,4405,2115,2295,3,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,0,0,0,0,0
314624,2021,2021S0503830,Census metropolitan area,Red Deer,      2016 to 2021,3920,1880,2045,3,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,0,0,0,0,0
314625,2021,2021S0503830,Census metropolitan area,Red Deer,  Non-permanent residents,840,395,445,1,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,0,0,0,0,0,0,0
315086,2021,2021S0503830,Census metropolitan area,Red Deer,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",79715,38845,40865,0,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",0,0,0,0,0,0,0,0
315087,2021,2021S0503830,Census metropolitan area,Red Deer,"  No certificate, diploma or degree",12965,7055,5910,1,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","No certificate, diploma or degree",0,0,0,0,0,0,0
315088,2021,2021S0503830,Census metropolitan area,Red Deer,  High (secondary) school diploma or equivalency certificate,25680,12940,12745,1,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",High (secondary) school diploma or equivalency certificate,0,0,0,0,0,0,0
315089,2021,2021S0503830,Census metropolitan area,Red Deer,"  Postsecondary certificate, diploma or degree",41070,18855,22215,1,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",0,0,0,0,0,0,0
315090,2021,2021S0503830,Census metropolitan area,Red Deer,    Postsecondary certificate or diploma below bachelor level,27010,13095,13920,2,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,0,0,0,0,0,0
315091,2021,2021S0503830,Census metropolitan area,Red Deer,      Apprenticeship or trades certificate or diploma,8025,6095,1930,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,Apprenticeship or trades certificate or diploma,0,0,0,0,0
315092,2021,2021S0503830,Census metropolitan area,Red Deer,        Non-apprenticeship trades certificate or diploma,2335,1305,1030,4,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,Apprenticeship or trades certificate or diploma,Non-apprenticeship trades certificate or diploma,0,0,0,0
315093,2021,2021S0503830,Census metropolitan area,Red Deer,        Apprenticeship certificate,5685,4785,900,4,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,Apprenticeship or trades certificate or diploma,Apprenticeship certificate,0,0,0,0
315094,2021,2021S0503830,Census metropolitan area,Red Deer,"      College, CEGEP or other non-university certificate or diploma",16690,6250,10445,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,"College, CEGEP or other non-university certificate or diploma",0,0,0,0,0
315095,2021,2021S0503830,Census metropolitan area,Red Deer,      University certificate or diploma below bachelor level,2300,760,1540,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,University certificate or diploma below bachelor level,0,0,0,0,0
315096,2021,2021S0503830,Census metropolitan area,Red Deer,    Bachelor's degree or higher,14055,5755,8295,2,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,0,0,0,0,0,0
315097,2021,2021S0503830,Census metropolitan area,Red Deer,      Bachelor's degree,10360,4075,6285,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Bachelor's degree,0,0,0,0,0
315098,2021,2021S0503830,Census metropolitan area,Red Deer,      University certificate or diploma above bachelor level,860,380,480,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,University certificate or diploma above bachelor level,0,0,0,0,0
315099,2021,2021S0503830,Census metropolitan area,Red Deer,"      Degree in medicine, dentistry, veterinary medicine or optometry",520,285,235,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,"Degree in medicine, dentistry, veterinary medicine or optometry",0,0,0,0,0
315100,2021,2021S0503830,Census metropolitan area,Red Deer,      Master's degree,2100,910,1190,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Master's degree,0,0,0,0,0
315101,2021,2021S0503830,Census metropolitan area,Red Deer,      Earned doctorate,210,110,105,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Earned doctorate,0,0,0,0,0
315727,2021,2021S0504831,Census agglomeration,Sylvan Lake,Total - Age groups of the population - 100% data,16515,8155,8355,0,Total - Age groups of the population - 100% data,0,0,0,0,0,0,0,0
315728,2021,2021S0504831,Census agglomeration,Sylvan Lake,  0 to 14 years,3500,1800,1695,1,Total - Age groups of the population - 100% data,0 to 14 years,0,0,0,0,0,0,0
315729,2021,2021S0504831,Census agglomeration,Sylvan Lake,    0 to 4 years,1010,530,490,2,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,0,0,0,0,0,0
315730,2021,2021S0504831,Census agglomeration,Sylvan Lake,    5 to 9 years,1215,635,580,2,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,0,0,0,0,0,0
315731,2021,2021S0504831,Census agglomeration,Sylvan Lake,    10 to 14 years,1265,645,625,2,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,0,0,0,0,0,0
315732,2021,2021S0504831,Census agglomeration,Sylvan Lake,  15 to 64 years,11115,5475,5640,1,Total - Age groups of the population - 100% data,15 to 64 years,0,0,0,0,0,0,0
315733,2021,2021S0504831,Census agglomeration,Sylvan Lake,    15 to 19 years,1085,535,550,2,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,0,0,0,0,0,0
315734,2021,2021S0504831,Census agglomeration,Sylvan Lake,    20 to 24 years,950,485,465,2,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,0,0,0,0,0,0
315735,2021,2021S0504831,Census agglomeration,Sylvan Lake,    25 to 29 years,1090,550,545,2,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,0,0,0,0,0,0
315736,2021,2021S0504831,Census agglomeration,Sylvan Lake,    30 to 34 years,1265,655,610,2,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,0,0,0,0,0,0
315737,2021,2021S0504831,Census agglomeration,Sylvan Lake,    35 to 39 years,1405,680,720,2,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,0,0,0,0,0,0
315738,2021,2021S0504831,Census agglomeration,Sylvan Lake,    40 to 44 years,1260,645,615,2,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,0,0,0,0,0,0
315739,2021,2021S0504831,Census agglomeration,Sylvan Lake,    45 to 49 years,1085,530,555,2,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,0,0,0,0,0,0
315740,2021,2021S0504831,Census agglomeration,Sylvan Lake,    50 to 54 years,995,470,520,2,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,0,0,0,0,0,0
315741,2021,2021S0504831,Census agglomeration,Sylvan Lake,    55 to 59 years,1015,465,550,2,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,0,0,0,0,0,0
315742,2021,2021S0504831,Census agglomeration,Sylvan Lake,    60 to 64 years,980,465,515,2,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,0,0,0,0,0,0
315743,2021,2021S0504831,Census agglomeration,Sylvan Lake,  65 years and over,1905,880,1020,1,Total - Age groups of the population - 100% data,65 years and over,0,0,0,0,0,0,0
315744,2021,2021S0504831,Census agglomeration,Sylvan Lake,    65 to 69 years,775,355,420,2,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,0,0,0,0,0,0
315745,2021,2021S0504831,Census agglomeration,Sylvan Lake,    70 to 74 years,545,285,265,2,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,0,0,0,0,0,0
315746,2021,2021S0504831,Census agglomeration,Sylvan Lake,    75 to 79 years,275,120,160,2,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,0,0,0,0,0,0
315747,2021,2021S0504831,Census agglomeration,Sylvan Lake,    80 to 84 years,185,80,105,2,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,0,0,0,0,0,0
315748,2021,2021S0504831,Census agglomeration,Sylvan Lake,    85 years and over,115,40,70,2,Total - Age groups of the population - 100% data,65 years and over,85 years and over,0,0,0,0,0,0
315749,2021,2021S0504831,Census agglomeration,Sylvan Lake,      85 to 89 years,75,30,45,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,0,0,0,0,0
315750,2021,2021S0504831,Census agglomeration,Sylvan Lake,      90 to 94 years,30,10,20,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,0,0,0,0,0
315751,2021,2021S0504831,Census agglomeration,Sylvan Lake,      95 to 99 years,5,0,5,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,0,0,0,0,0
315752,2021,2021S0504831,Census agglomeration,Sylvan Lake,      100 years and over,5,0,0,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,0,0,0,0,0
315760,2021,2021S0504831,Census agglomeration,Sylvan Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,6620,0,0,0,Total - Occupied private dwellings by structural type of dwelling - 100% data,0,0,0,0,0,0,0,0
315761,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Single-detached house,4430,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,0,0,0,0,0,0,0
315762,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Semi-detached house,310,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,0,0,0,0,0,0,0
315763,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Row house,775,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,0,0,0,0,0,0
315764,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Apartment or flat in a duplex,235,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,0,0,0,0,0,0
315765,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Apartment in a building that has fewer than five storeys,535,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,0,0,0,0,0,0
315766,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Apartment in a building that has five or more storeys,135,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,0,0,0,0,0,0
315767,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Other single-attached house,5,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,0,0,0,0,0,0
315768,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Movable dwelling,190,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,0,0,0,0,0,0,0
315777,2021,2021S0504831,Census agglomeration,Sylvan Lake,Total - Marital status for the total population aged 15 years and over - 100% data,13015,6360,6660,0,Total - Marital status for the total population aged 15 years and over - 100% data,0,0,0,0,0,0,0,0
315778,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Married or living common-law,7590,3795,3800,1,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,0,0,0,0,0,0,0
315779,2021,2021S0504831,Census agglomeration,Sylvan Lake,    Married,5900,2945,2955,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,0,0,0,0,0,0
315780,2021,2021S0504831,Census agglomeration,Sylvan Lake,    Living common-law,1690,845,845,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,0,0,0,0,0,0
315781,2021,2021S0504831,Census agglomeration,Sylvan Lake,      Living common law - Never married,1245,645,605,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,0,0,0,0,0
315782,2021,2021S0504831,Census agglomeration,Sylvan Lake,      Living common law - Separated,60,30,35,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,0,0,0,0,0
315783,2021,2021S0504831,Census agglomeration,Sylvan Lake,      Living common law - Divorced,355,170,180,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,0,0,0,0,0
315784,2021,2021S0504831,Census agglomeration,Sylvan Lake,      Living common law - Widowed,25,5,20,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,0,0,0,0,0
315785,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Not married and not living common-law,5430,2560,2865,1,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,0,0,0,0,0,0,0
315786,2021,2021S0504831,Census agglomeration,Sylvan Lake,    Not married and not living common law - Never married,3490,1915,1575,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,0,0,0,0,0,0
315787,2021,2021S0504831,Census agglomeration,Sylvan Lake,    Not married and not living common law - Separated,445,175,275,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,0,0,0,0,0,0
315788,2021,2021S0504831,Census agglomeration,Sylvan Lake,    Not married and not living common law - Divorced,1025,390,635,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,0,0,0,0,0,0
315789,2021,2021S0504831,Census agglomeration,Sylvan Lake,    Not married and not living common law - Widowed,465,85,380,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,0,0,0,0,0,0
315797,2021,2021S0504831,Census agglomeration,Sylvan Lake,Total number of census families in private households - 100% data,4670,0,0,0,Total number of census families in private households - 100% data,0,0,0,0,0,0,0,0
315798,2021,2021S0504831,Census agglomeration,Sylvan Lake,  Total couple families,3750,0,0,1,Total number of census families in private households - 100% data,Total couple families,0,0,0,0,0,0,0
315799,2021,2021S0504831,Census agglomeration,Sylvan Lake,    Married couples,2905,0,0,2,Total number of census families in private households - 100% data,Total couple families,Married couples,0,0,0,0,0,0
