,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
18573,Manitoba,  With total income,1023160.0,504830.0,518335.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
18574,Manitoba,"    Under $10,000 (including loss)",101540.0,48555.0,52980.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
18575,Manitoba,"    $10,000 to $19,999",118240.0,49740.0,68505.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
18576,Manitoba,"    $20,000 to $29,999",161905.0,68870.0,93030.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
18577,Manitoba,"    $30,000 to $39,999",138225.0,60295.0,77930.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
18578,Manitoba,"    $40,000 to $49,999",124755.0,58530.0,66225.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
18579,Manitoba,"    $50,000 to $59,999",97815.0,49730.0,48085.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
18580,Manitoba,"    $60,000 to $69,999",72980.0,40630.0,32350.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
18581,Manitoba,"    $70,000 to $79,999",53950.0,31710.0,22240.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
18582,Manitoba,"    $80,000 to $89,999",41095.0,24190.0,16905.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
18583,Manitoba,"    $90,000 to $99,999",32150.0,18190.0,13960.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
18584,Manitoba,"    $100,000 and over",80510.0,54380.0,26125.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
18585,Manitoba,"      $100,000 to $149,999",57310.0,37335.0,19975.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
18586,Manitoba,"      $150,000 and over",23195.0,17045.0,6155.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
21055,Saskatchewan,Total - Age groups of the population - 100% data,1132505.0,563120.0,569385.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
21056,Saskatchewan,  0 to 14 years,223115.0,114360.0,108755.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
21057,Saskatchewan,    0 to 4 years,69455.0,35555.0,33900.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
21058,Saskatchewan,    5 to 9 years,76545.0,39210.0,37340.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
21059,Saskatchewan,    10 to 14 years,77120.0,39600.0,37520.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
21060,Saskatchewan,  15 to 64 years,711405.0,357000.0,354410.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
21061,Saskatchewan,    15 to 19 years,68510.0,35525.0,32985.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
21062,Saskatchewan,    20 to 24 years,66870.0,34580.0,32295.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
21063,Saskatchewan,    25 to 29 years,70030.0,35420.0,34605.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
21064,Saskatchewan,    30 to 34 years,78380.0,38930.0,39450.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
21065,Saskatchewan,    35 to 39 years,79420.0,39380.0,40040.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
21066,Saskatchewan,    40 to 44 years,73055.0,36670.0,36380.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
21067,Saskatchewan,    45 to 49 years,65075.0,32425.0,32655.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
21068,Saskatchewan,    50 to 54 years,62745.0,31300.0,31440.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
21069,Saskatchewan,    55 to 59 years,73165.0,36045.0,37120.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
21070,Saskatchewan,    60 to 64 years,74155.0,36725.0,37430.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
21071,Saskatchewan,  65 years and over,197980.0,91765.0,106215.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
21072,Saskatchewan,    65 to 69 years,64770.0,32140.0,32630.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
21073,Saskatchewan,    70 to 74 years,48945.0,23790.0,25160.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
21074,Saskatchewan,    75 to 79 years,33045.0,15605.0,17445.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
21075,Saskatchewan,    80 to 84 years,23460.0,10290.0,13170.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
21076,Saskatchewan,    85 years and over,27765.0,9945.0,17820.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
21077,Saskatchewan,      85 to 89 years,16165.0,6290.0,9870.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
21078,Saskatchewan,      90 to 94 years,8715.0,2965.0,5750.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
21079,Saskatchewan,      95 to 99 years,2435.0,625.0,1810.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
21080,Saskatchewan,      100 years and over,450.0,60.0,385.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
21088,Saskatchewan,Total - Occupied private dwellings by structural type of dwelling - 100% data,449580.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
21089,Saskatchewan,  Single-detached house,322070.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
21090,Saskatchewan,  Semi-detached house,13680.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
21091,Saskatchewan,  Row house,19860.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
21092,Saskatchewan,  Apartment or flat in a duplex,11240.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
21093,Saskatchewan,  Apartment in a building that has fewer than five storeys,61855.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
21094,Saskatchewan,  Apartment in a building that has five or more storeys,11040.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
21095,Saskatchewan,  Other single-attached house,755.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
21096,Saskatchewan,  Movable dwelling,9090.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
21105,Saskatchewan,Total - Marital status for the total population aged 15 years and over - 100% data,909390.0,448765.0,460625.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
21106,Saskatchewan,  Married or living common-law,526835.0,263575.0,263255.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
21107,Saskatchewan,    Married,440040.0,220210.0,219830.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
21108,Saskatchewan,    Living common-law,86795.0,43365.0,43430.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
21109,Saskatchewan,      Living common law - Never married,65395.0,32860.0,32530.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
21110,Saskatchewan,      Living common law - Separated,3075.0,1580.0,1495.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
21111,Saskatchewan,      Living common law - Divorced,16305.0,8125.0,8185.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
21112,Saskatchewan,      Living common law - Widowed,2025.0,800.0,1220.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
21113,Saskatchewan,  Not married and not living common-law,382560.0,185185.0,197370.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
21114,Saskatchewan,    Not married and not living common law - Never married,258905.0,142445.0,116460.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
21115,Saskatchewan,    Not married and not living common law - Separated,20685.0,9310.0,11375.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
21116,Saskatchewan,    Not married and not living common law - Divorced,50635.0,22150.0,28485.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
21117,Saskatchewan,    Not married and not living common law - Widowed,52330.0,11280.0,41050.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
21202,Saskatchewan,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,882780.0,436550.0,446230.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
21203,Saskatchewan,  Without total income,37860.0,19525.0,18335.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
21204,Saskatchewan,  With total income,844915.0,417025.0,427890.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
21205,Saskatchewan,"    Under $10,000 (including loss)",71550.0,33580.0,37975.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
21206,Saskatchewan,"    $10,000 to $19,999",92735.0,40045.0,52690.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
21207,Saskatchewan,"    $20,000 to $29,999",126965.0,54565.0,72400.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
21208,Saskatchewan,"    $30,000 to $39,999",105405.0,45260.0,60150.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
21209,Saskatchewan,"    $40,000 to $49,999",96850.0,43305.0,53545.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
21210,Saskatchewan,"    $50,000 to $59,999",80190.0,38235.0,41955.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
21211,Saskatchewan,"    $60,000 to $69,999",63160.0,33360.0,29800.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
21212,Saskatchewan,"    $70,000 to $79,999",49340.0,27775.0,21560.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
21213,Saskatchewan,"    $80,000 to $89,999",38610.0,22165.0,16450.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
21214,Saskatchewan,"    $90,000 to $99,999",30895.0,17430.0,13460.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
21215,Saskatchewan,"    $100,000 and over",89220.0,61310.0,27910.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
21216,Saskatchewan,"      $100,000 to $149,999",62465.0,40955.0,21510.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
21217,Saskatchewan,"      $150,000 and over",26750.0,20350.0,6400.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
23686,Alberta,Total - Age groups of the population - 100% data,4262635.0,2127935.0,2134700.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
23687,Alberta,  0 to 14 years,809640.0,415870.0,393770.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
23688,Alberta,    0 to 4 years,250250.0,128560.0,121690.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
23689,Alberta,    5 to 9 years,278810.0,142850.0,135955.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
23690,Alberta,    10 to 14 years,280585.0,144460.0,136120.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
23691,Alberta,  15 to 64 years,2823770.0,1416910.0,1406865.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
23692,Alberta,    15 to 19 years,249765.0,128745.0,121015.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
23693,Alberta,    20 to 24 years,248740.0,128595.0,120150.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
23694,Alberta,    25 to 29 years,275465.0,138510.0,136955.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
23695,Alberta,    30 to 34 years,323260.0,160175.0,163085.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
23696,Alberta,    35 to 39 years,338945.0,168390.0,170560.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
23697,Alberta,    40 to 44 years,307665.0,153715.0,153955.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
23698,Alberta,    45 to 49 years,277770.0,139705.0,138065.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
23699,Alberta,    50 to 54 years,262770.0,131650.0,131120.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
23700,Alberta,    55 to 59 years,274150.0,135825.0,138325.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
23701,Alberta,    60 to 64 years,265240.0,131600.0,133640.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
23702,Alberta,  65 years and over,629220.0,295155.0,334070.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
23703,Alberta,    65 to 69 years,217270.0,106975.0,110295.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
23704,Alberta,    70 to 74 years,163890.0,79150.0,84735.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
23705,Alberta,    75 to 79 years,105520.0,49860.0,55660.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
23706,Alberta,    80 to 84 years,70160.0,31510.0,38650.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
23707,Alberta,    85 years and over,72375.0,27660.0,44720.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
23708,Alberta,      85 to 89 years,44670.0,18540.0,26130.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
23709,Alberta,      90 to 94 years,21430.0,7545.0,13890.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
23710,Alberta,      95 to 99 years,5480.0,1405.0,4075.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
23711,Alberta,      100 years and over,795.0,170.0,625.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
23719,Alberta,Total - Occupied private dwellings by structural type of dwelling - 100% data,1633220.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
23720,Alberta,  Single-detached house,994565.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
23721,Alberta,  Semi-detached house,98740.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
23722,Alberta,  Row house,127735.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
23723,Alberta,  Apartment or flat in a duplex,43730.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
23724,Alberta,  Apartment in a building that has fewer than five storeys,247030.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
23725,Alberta,  Apartment in a building that has five or more storeys,74880.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
23726,Alberta,  Other single-attached house,1215.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
23727,Alberta,  Movable dwelling,45325.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
23736,Alberta,Total - Marital status for the total population aged 15 years and over - 100% data,3452995.0,1712065.0,1740925.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
23737,Alberta,  Married or living common-law,2033945.0,1018425.0,1015520.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
23738,Alberta,    Married,1703285.0,852950.0,850335.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
23739,Alberta,    Living common-law,330655.0,165475.0,165180.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
23740,Alberta,      Living common law - Never married,245650.0,123625.0,122030.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
23741,Alberta,      Living common law - Separated,12835.0,6745.0,6090.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
23742,Alberta,      Living common law - Divorced,65955.0,32580.0,33375.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
23743,Alberta,      Living common law - Widowed,6210.0,2520.0,3690.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
23744,Alberta,  Not married and not living common-law,1419050.0,693640.0,725410.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
23745,Alberta,    Not married and not living common law - Never married,969780.0,535715.0,434065.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
23746,Alberta,    Not married and not living common law - Separated,83350.0,36440.0,46910.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
23747,Alberta,    Not married and not living common law - Divorced,214460.0,87950.0,126505.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
23748,Alberta,    Not married and not living common law - Widowed,151455.0,33530.0,117925.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
23833,Alberta,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,3375110.0,1675960.0,1699150.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
23834,Alberta,  Without total income,161620.0,78885.0,82730.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
23835,Alberta,  With total income,3213490.0,1597075.0,1616415.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
23836,Alberta,"    Under $10,000 (including loss)",271260.0,111180.0,160085.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
23837,Alberta,"    $10,000 to $19,999",307390.0,122515.0,184880.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
23838,Alberta,"    $20,000 to $29,999",483175.0,210085.0,273090.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
23839,Alberta,"    $30,000 to $39,999",384115.0,161270.0,222840.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
23840,Alberta,"    $40,000 to $49,999",332120.0,148870.0,183245.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
23841,Alberta,"    $50,000 to $59,999",277960.0,132620.0,145340.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
23842,Alberta,"    $60,000 to $69,999",232840.0,119260.0,113580.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
23843,Alberta,"    $70,000 to $79,999",187305.0,105100.0,82205.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
23844,Alberta,"    $80,000 to $89,999",146920.0,87190.0,59725.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
23845,Alberta,"    $90,000 to $99,999",124520.0,73960.0,50560.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
23846,Alberta,"    $100,000 and over",465885.0,325025.0,140860.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
23847,Alberta,"      $100,000 to $149,999",291955.0,191190.0,100765.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
23848,Alberta,"      $150,000 and over",173935.0,133835.0,40100.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
26317,British Columbia,Total - Age groups of the population - 100% data,5000880.0,2457515.0,2543365.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
26318,British Columbia,  0 to 14 years,716900.0,369250.0,347650.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
26319,British Columbia,    0 to 4 years,216825.0,111015.0,105805.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
26320,British Columbia,    5 to 9 years,244290.0,125810.0,118485.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
26321,British Columbia,    10 to 14 years,255790.0,132425.0,123365.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
26322,British Columbia,  15 to 64 years,3267620.0,1614625.0,1652995.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
26323,British Columbia,    15 to 19 years,253690.0,131245.0,122445.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
26324,British Columbia,    20 to 24 years,294650.0,151505.0,143145.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
26325,British Columbia,    25 to 29 years,337090.0,170500.0,166585.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
26326,British Columbia,    30 to 34 years,358585.0,178925.0,179660.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
26327,British Columbia,    35 to 39 years,353350.0,175175.0,178175.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
26328,British Columbia,    40 to 44 years,319740.0,156480.0,163260.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
26329,British Columbia,    45 to 49 years,310035.0,149520.0,160515.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
26330,British Columbia,    50 to 54 years,329005.0,158540.0,170460.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
26331,British Columbia,    55 to 59 years,356345.0,172520.0,183825.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
26332,British Columbia,    60 to 64 years,355130.0,170210.0,184920.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
26333,British Columbia,  65 years and over,1016365.0,473640.0,542720.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
26334,British Columbia,    65 to 69 years,319405.0,152705.0,166700.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
26335,British Columbia,    70 to 74 years,272365.0,130370.0,141995.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
26336,British Columbia,    75 to 79 years,181075.0,86060.0,95015.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
26337,British Columbia,    80 to 84 years,121055.0,55285.0,65780.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
26338,British Columbia,    85 years and over,122465.0,49225.0,73235.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
26339,British Columbia,      85 to 89 years,74315.0,32315.0,42005.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
26340,British Columbia,      90 to 94 years,36840.0,13715.0,23120.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
26341,British Columbia,      95 to 99 years,9790.0,2865.0,6925.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
26342,British Columbia,      100 years and over,1515.0,330.0,1185.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
