,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
385656,2021,2021S0504939,Census agglomeration,Parksville,    1980 to 1990,560.0,245.0,315.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,,,,,,
385657,2021,2021S0504939,Census agglomeration,Parksville,    1991 to 2000,305.0,105.0,195.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,,,
385658,2021,2021S0504939,Census agglomeration,Parksville,    2001 to 2010,475.0,195.0,280.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,,,
385659,2021,2021S0504939,Census agglomeration,Parksville,    2011 to 2021,455.0,220.0,235.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,,,,,,
385660,2021,2021S0504939,Census agglomeration,Parksville,      2011 to 2015,210.0,90.0,120.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,,,,,
385661,2021,2021S0504939,Census agglomeration,Parksville,      2016 to 2021,245.0,130.0,115.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,,,,,
385662,2021,2021S0504939,Census agglomeration,Parksville,  Non-permanent residents,125.0,50.0,75.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,,,
386764,2021,2021S0504940,Census agglomeration,Port Alberni,Total - Age groups of the population - 100% data,25785.0,12690.0,13095.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
386765,2021,2021S0504940,Census agglomeration,Port Alberni,  0 to 14 years,3595.0,1780.0,1815.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
386766,2021,2021S0504940,Census agglomeration,Port Alberni,    0 to 4 years,1000.0,515.0,490.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
386767,2021,2021S0504940,Census agglomeration,Port Alberni,    5 to 9 years,1270.0,615.0,650.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
386768,2021,2021S0504940,Census agglomeration,Port Alberni,    10 to 14 years,1330.0,650.0,675.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
386769,2021,2021S0504940,Census agglomeration,Port Alberni,  15 to 64 years,15190.0,7510.0,7680.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
386770,2021,2021S0504940,Census agglomeration,Port Alberni,    15 to 19 years,1245.0,635.0,605.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
386771,2021,2021S0504940,Census agglomeration,Port Alberni,    20 to 24 years,1045.0,525.0,520.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
386772,2021,2021S0504940,Census agglomeration,Port Alberni,    25 to 29 years,1245.0,635.0,610.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
386773,2021,2021S0504940,Census agglomeration,Port Alberni,    30 to 34 years,1415.0,685.0,730.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
386774,2021,2021S0504940,Census agglomeration,Port Alberni,    35 to 39 years,1445.0,720.0,725.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
386775,2021,2021S0504940,Census agglomeration,Port Alberni,    40 to 44 years,1400.0,700.0,695.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
386776,2021,2021S0504940,Census agglomeration,Port Alberni,    45 to 49 years,1425.0,670.0,755.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
386777,2021,2021S0504940,Census agglomeration,Port Alberni,    50 to 54 years,1605.0,795.0,810.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
386778,2021,2021S0504940,Census agglomeration,Port Alberni,    55 to 59 years,2070.0,990.0,1080.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
386779,2021,2021S0504940,Census agglomeration,Port Alberni,    60 to 64 years,2305.0,1150.0,1150.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
386780,2021,2021S0504940,Census agglomeration,Port Alberni,  65 years and over,7000.0,3410.0,3595.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
386781,2021,2021S0504940,Census agglomeration,Port Alberni,    65 to 69 years,2220.0,1075.0,1145.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
386782,2021,2021S0504940,Census agglomeration,Port Alberni,    70 to 74 years,1885.0,965.0,915.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
386783,2021,2021S0504940,Census agglomeration,Port Alberni,    75 to 79 years,1345.0,655.0,690.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
386784,2021,2021S0504940,Census agglomeration,Port Alberni,    80 to 84 years,805.0,375.0,430.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
386785,2021,2021S0504940,Census agglomeration,Port Alberni,    85 years and over,745.0,330.0,415.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
386786,2021,2021S0504940,Census agglomeration,Port Alberni,      85 to 89 years,490.0,235.0,255.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
386787,2021,2021S0504940,Census agglomeration,Port Alberni,      90 to 94 years,195.0,80.0,115.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
386788,2021,2021S0504940,Census agglomeration,Port Alberni,      95 to 99 years,55.0,10.0,35.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
386789,2021,2021S0504940,Census agglomeration,Port Alberni,      100 years and over,5.0,0.0,10.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
386797,2021,2021S0504940,Census agglomeration,Port Alberni,Total - Occupied private dwellings by structural type of dwelling - 100% data,11715.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
386798,2021,2021S0504940,Census agglomeration,Port Alberni,  Single-detached house,8495.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
386799,2021,2021S0504940,Census agglomeration,Port Alberni,  Semi-detached house,305.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
386800,2021,2021S0504940,Census agglomeration,Port Alberni,  Row house,515.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
386801,2021,2021S0504940,Census agglomeration,Port Alberni,  Apartment or flat in a duplex,435.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
386802,2021,2021S0504940,Census agglomeration,Port Alberni,  Apartment in a building that has fewer than five storeys,1310.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
386803,2021,2021S0504940,Census agglomeration,Port Alberni,  Apartment in a building that has five or more storeys,140.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
386804,2021,2021S0504940,Census agglomeration,Port Alberni,  Other single-attached house,20.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
386805,2021,2021S0504940,Census agglomeration,Port Alberni,  Movable dwelling,495.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
386814,2021,2021S0504940,Census agglomeration,Port Alberni,Total - Marital status for the total population aged 15 years and over - 100% data,22190.0,10910.0,11280.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
386815,2021,2021S0504940,Census agglomeration,Port Alberni,  Married or living common-law,12485.0,6240.0,6250.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
386816,2021,2021S0504940,Census agglomeration,Port Alberni,    Married,9630.0,4805.0,4825.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
386817,2021,2021S0504940,Census agglomeration,Port Alberni,    Living common-law,2855.0,1430.0,1425.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
386818,2021,2021S0504940,Census agglomeration,Port Alberni,      Living common law - Never married,1925.0,965.0,955.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
386819,2021,2021S0504940,Census agglomeration,Port Alberni,      Living common law - Separated,140.0,60.0,75.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
386820,2021,2021S0504940,Census agglomeration,Port Alberni,      Living common law - Divorced,695.0,355.0,335.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
386821,2021,2021S0504940,Census agglomeration,Port Alberni,      Living common law - Widowed,100.0,45.0,60.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
386822,2021,2021S0504940,Census agglomeration,Port Alberni,  Not married and not living common-law,9705.0,4675.0,5025.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
386823,2021,2021S0504940,Census agglomeration,Port Alberni,    Not married and not living common law - Never married,5425.0,3055.0,2375.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
386824,2021,2021S0504940,Census agglomeration,Port Alberni,    Not married and not living common law - Separated,690.0,310.0,385.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
386825,2021,2021S0504940,Census agglomeration,Port Alberni,    Not married and not living common law - Divorced,1960.0,905.0,1055.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
386826,2021,2021S0504940,Census agglomeration,Port Alberni,    Not married and not living common law - Widowed,1625.0,405.0,1220.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
386834,2021,2021S0504940,Census agglomeration,Port Alberni,Total number of census families in private households - 100% data,7495.0,,,0.0,Total number of census families in private households - 100% data,,,,,,,,
386835,2021,2021S0504940,Census agglomeration,Port Alberni,  Total couple families,6105.0,,,1.0,Total number of census families in private households - 100% data,Total couple families,,,,,,,
386836,2021,2021S0504940,Census agglomeration,Port Alberni,    Married couples,4680.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Married couples,,,,,,
386837,2021,2021S0504940,Census agglomeration,Port Alberni,      With children,1660.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,,,,,
386838,2021,2021S0504940,Census agglomeration,Port Alberni,      Without children,3020.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,,,,,
386839,2021,2021S0504940,Census agglomeration,Port Alberni,    Common-law couples,1430.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,,,,,,
386840,2021,2021S0504940,Census agglomeration,Port Alberni,      With children,565.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,,,,,
386841,2021,2021S0504940,Census agglomeration,Port Alberni,      Without children,865.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,,,,,
386842,2021,2021S0504940,Census agglomeration,Port Alberni,  Total one-parent families,1390.0,,,1.0,Total number of census families in private households - 100% data,Total one-parent families,,,,,,,
386843,2021,2021S0504940,Census agglomeration,Port Alberni,    in which the parent is a woman+,1035.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,,,,,,
386844,2021,2021S0504940,Census agglomeration,Port Alberni,    in which the parent is a man+,355.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,,,,,,
386911,2021,2021S0504940,Census agglomeration,Port Alberni,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,21790.0,10715.0,11075.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
386912,2021,2021S0504940,Census agglomeration,Port Alberni,  Without total income,540.0,250.0,295.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
386913,2021,2021S0504940,Census agglomeration,Port Alberni,  With total income,21250.0,10465.0,10780.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
386914,2021,2021S0504940,Census agglomeration,Port Alberni,"    Under $10,000 (including loss)",1645.0,645.0,1000.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
386915,2021,2021S0504940,Census agglomeration,Port Alberni,"    $10,000 to $19,999",2970.0,1145.0,1820.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
386916,2021,2021S0504940,Census agglomeration,Port Alberni,"    $20,000 to $29,999",3770.0,1615.0,2150.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
386917,2021,2021S0504940,Census agglomeration,Port Alberni,"    $30,000 to $39,999",3295.0,1630.0,1670.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
386918,2021,2021S0504940,Census agglomeration,Port Alberni,"    $40,000 to $49,999",2580.0,1250.0,1330.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
386919,2021,2021S0504940,Census agglomeration,Port Alberni,"    $50,000 to $59,999",1960.0,990.0,970.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
386920,2021,2021S0504940,Census agglomeration,Port Alberni,"    $60,000 to $69,999",1465.0,820.0,640.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
386921,2021,2021S0504940,Census agglomeration,Port Alberni,"    $70,000 to $79,999",1030.0,640.0,395.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
386922,2021,2021S0504940,Census agglomeration,Port Alberni,"    $80,000 to $89,999",785.0,510.0,275.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
386923,2021,2021S0504940,Census agglomeration,Port Alberni,"    $90,000 to $99,999",525.0,330.0,190.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
386924,2021,2021S0504940,Census agglomeration,Port Alberni,"    $100,000 and over",1235.0,895.0,335.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
386925,2021,2021S0504940,Census agglomeration,Port Alberni,"      $100,000 to $149,999",960.0,685.0,275.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
386926,2021,2021S0504940,Census agglomeration,Port Alberni,"      $150,000 and over",275.0,210.0,60.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
388283,2021,2021S0504940,Census agglomeration,Port Alberni,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,25380.0,12490.0,12885.0,0.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,,,
388284,2021,2021S0504940,Census agglomeration,Port Alberni,  Non-immigrants,22905.0,11300.0,11610.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,,,
388285,2021,2021S0504940,Census agglomeration,Port Alberni,  Immigrants,2365.0,1140.0,1225.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,,,
388286,2021,2021S0504940,Census agglomeration,Port Alberni,    Before 1980,1490.0,765.0,730.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,,,,,,
388287,2021,2021S0504940,Census agglomeration,Port Alberni,    1980 to 1990,235.0,100.0,130.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,,,,,,
388288,2021,2021S0504940,Census agglomeration,Port Alberni,    1991 to 2000,145.0,50.0,90.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,,,
388289,2021,2021S0504940,Census agglomeration,Port Alberni,    2001 to 2010,200.0,95.0,100.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,,,
388290,2021,2021S0504940,Census agglomeration,Port Alberni,    2011 to 2021,300.0,125.0,170.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,,,,,,
388291,2021,2021S0504940,Census agglomeration,Port Alberni,      2011 to 2015,125.0,50.0,75.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,,,,,
388292,2021,2021S0504940,Census agglomeration,Port Alberni,      2016 to 2021,170.0,80.0,95.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,,,,,
388293,2021,2021S0504940,Census agglomeration,Port Alberni,  Non-permanent residents,105.0,55.0,50.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,,,
389395,2021,2021S0504943,Census agglomeration,Courtenay,Total - Age groups of the population - 100% data,63280.0,30310.0,32970.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
389396,2021,2021S0504943,Census agglomeration,Courtenay,  0 to 14 years,8650.0,4450.0,4195.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
389397,2021,2021S0504943,Census agglomeration,Courtenay,    0 to 4 years,2435.0,1230.0,1200.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
389398,2021,2021S0504943,Census agglomeration,Courtenay,    5 to 9 years,3115.0,1555.0,1560.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
389399,2021,2021S0504943,Census agglomeration,Courtenay,    10 to 14 years,3100.0,1665.0,1430.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
389400,2021,2021S0504943,Census agglomeration,Courtenay,  15 to 64 years,36300.0,17445.0,18855.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
389401,2021,2021S0504943,Census agglomeration,Courtenay,    15 to 19 years,2855.0,1510.0,1345.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
389402,2021,2021S0504943,Census agglomeration,Courtenay,    20 to 24 years,2485.0,1310.0,1175.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
389403,2021,2021S0504943,Census agglomeration,Courtenay,    25 to 29 years,2815.0,1390.0,1425.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
389404,2021,2021S0504943,Census agglomeration,Courtenay,    30 to 34 years,3340.0,1630.0,1710.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
389405,2021,2021S0504943,Census agglomeration,Courtenay,    35 to 39 years,3840.0,1810.0,2030.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
389406,2021,2021S0504943,Census agglomeration,Courtenay,    40 to 44 years,3670.0,1765.0,1905.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
389407,2021,2021S0504943,Census agglomeration,Courtenay,    45 to 49 years,3550.0,1730.0,1825.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
389408,2021,2021S0504943,Census agglomeration,Courtenay,    50 to 54 years,3590.0,1645.0,1945.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
389409,2021,2021S0504943,Census agglomeration,Courtenay,    55 to 59 years,4760.0,2200.0,2560.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
389410,2021,2021S0504943,Census agglomeration,Courtenay,    60 to 64 years,5405.0,2465.0,2945.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
389411,2021,2021S0504943,Census agglomeration,Courtenay,  65 years and over,18335.0,8415.0,9920.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
389412,2021,2021S0504943,Census agglomeration,Courtenay,    65 to 69 years,5315.0,2360.0,2955.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
389413,2021,2021S0504943,Census agglomeration,Courtenay,    70 to 74 years,5035.0,2385.0,2655.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
389414,2021,2021S0504943,Census agglomeration,Courtenay,    75 to 79 years,3545.0,1700.0,1845.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
389415,2021,2021S0504943,Census agglomeration,Courtenay,    80 to 84 years,2245.0,1060.0,1185.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
389416,2021,2021S0504943,Census agglomeration,Courtenay,    85 years and over,2185.0,905.0,1275.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
389417,2021,2021S0504943,Census agglomeration,Courtenay,      85 to 89 years,1380.0,605.0,770.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
389418,2021,2021S0504943,Census agglomeration,Courtenay,      90 to 94 years,590.0,235.0,350.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
389419,2021,2021S0504943,Census agglomeration,Courtenay,      95 to 99 years,185.0,60.0,130.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
389420,2021,2021S0504943,Census agglomeration,Courtenay,      100 years and over,30.0,5.0,25.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
389428,2021,2021S0504943,Census agglomeration,Courtenay,Total - Occupied private dwellings by structural type of dwelling - 100% data,28205.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
389429,2021,2021S0504943,Census agglomeration,Courtenay,  Single-detached house,18145.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
389430,2021,2021S0504943,Census agglomeration,Courtenay,  Semi-detached house,2810.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
389431,2021,2021S0504943,Census agglomeration,Courtenay,  Row house,1710.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
389432,2021,2021S0504943,Census agglomeration,Courtenay,  Apartment or flat in a duplex,875.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
389433,2021,2021S0504943,Census agglomeration,Courtenay,  Apartment in a building that has fewer than five storeys,3585.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
389434,2021,2021S0504943,Census agglomeration,Courtenay,  Apartment in a building that has five or more storeys,45.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
389435,2021,2021S0504943,Census agglomeration,Courtenay,  Other single-attached house,55.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
389436,2021,2021S0504943,Census agglomeration,Courtenay,  Movable dwelling,975.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
389445,2021,2021S0504943,Census agglomeration,Courtenay,Total - Marital status for the total population aged 15 years and over - 100% data,54635.0,25865.0,28775.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
389446,2021,2021S0504943,Census agglomeration,Courtenay,  Married or living common-law,32860.0,16315.0,16540.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
389447,2021,2021S0504943,Census agglomeration,Courtenay,    Married,26020.0,12945.0,13070.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
389448,2021,2021S0504943,Census agglomeration,Courtenay,    Living common-law,6840.0,3370.0,3470.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
389449,2021,2021S0504943,Census agglomeration,Courtenay,      Living common law - Never married,4405.0,2180.0,2220.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
389450,2021,2021S0504943,Census agglomeration,Courtenay,      Living common law - Separated,290.0,145.0,145.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
389451,2021,2021S0504943,Census agglomeration,Courtenay,      Living common law - Divorced,1895.0,935.0,960.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
389452,2021,2021S0504943,Census agglomeration,Courtenay,      Living common law - Widowed,245.0,105.0,145.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
389453,2021,2021S0504943,Census agglomeration,Courtenay,  Not married and not living common-law,21780.0,9545.0,12230.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
389454,2021,2021S0504943,Census agglomeration,Courtenay,    Not married and not living common law - Never married,11975.0,6410.0,5565.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
389455,2021,2021S0504943,Census agglomeration,Courtenay,    Not married and not living common law - Separated,1535.0,645.0,890.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
389456,2021,2021S0504943,Census agglomeration,Courtenay,    Not married and not living common law - Divorced,4630.0,1670.0,2960.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
389457,2021,2021S0504943,Census agglomeration,Courtenay,    Not married and not living common law - Widowed,3640.0,825.0,2815.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
389465,2021,2021S0504943,Census agglomeration,Courtenay,Total number of census families in private households - 100% data,18760.0,,,0.0,Total number of census families in private households - 100% data,,,,,,,,
